ID,Name,Predicted Value,Dataset,Position
205706,AdrianoCF,246300.0,Training,ATT
265634,Q. Bartley,219500.0,Training,ATT
265710,A. Peláez,729250.0,Training,ATT
275014,I. Paul,239600.0,Training,ATT
230977,M. Almirón,10440000.0,Training,ATT
247679,V. Boniface,43140300.0,Training,ATT
263777,J. Sangowski,349250.0,Training,ATT
216409,M. Politano,21174500.0,Training,ATT
263921,M. Altıntaş,335850.0,Training,ATT
266162,L. Fridrikas,1288000.0,Training,ATT
274227,L. TroncosoCF,949000.0,Training,ATT
279591,S. Al Sharfa,524750.0,Training,ATT
272511,D. Montevago,800000.0,Training,ATT
270971,S. Soumah,250000.0,Training,ATT
271565,G. Peña,1159500.0,Training,ATT
263766,O. Al Othman,350500.0,Training,ATT
275181,V. Rivarola,723600.0,Training,ATT
269329,W. Evans,830000.0,Training,ATT
259191,M. Al Tamari,5671000.0,Training,ATT
189362,Hulk,14839800.0,Training,ATT
270025,M. Schmidt,470750.0,Training,ATT
265102,W. Zawistowska,2058400.0,Training,ATT
182981,AdiCF,311500.0,Training,ATT
264626,A. Rodríguez,220650.0,Training,ATT
74074,M. Abdullah,276250.0,Training,ATT
271817,A. Ismaïl,426000.0,Training,ATT
275655,Fei Ernanduo,295550.0,Training,ATT
274859,M. Adorno,773000.0,Training,ATT
277032,E. Ndow,496500.0,Training,ATT
275568,M. Khodari,269250.0,Training,ATT
253075,D. Bremang,176100.0,Training,ATT
264187,Óscar González,500000.0,Training,ATT
258444,E. Guessand,8475000.0,Training,ATT
274742,O. Thorn,239600.0,Training,ATT
267620,J. Briceño,821000.0,Training,ATT
266533,F. Noco,727500.0,Training,ATT
269709,G. Dahan,499000.0,Training,ATT
192962,G. Kuświk,320550.0,Training,ATT
272386,T. Walle,204200.0,Training,ATT
275927,Nycole Raysla,3109500.0,Training,ATT
262303,Ekain,805500.0,Training,ATT
262496,Iñigo Orozco,595750.0,Training,ATT
275868,J. Puriël,549000.0,Training,ATT
279899,Miro,549250.0,Training,ATT
266038,N. PetkeviciusCF,900000.0,Training,ATT
207807,R. Fraser,2078000.0,Training,ATT
230507,Nicholas Aldair,3385000.0,Training,ATT
271329,A. Nasir,1872450.0,Training,ATT
169770,A. Zaki,576000.0,Training,ATT
112934,S. Milosevic,16628300.0,Training,ATT
271802,E. Roback,367950.0,Training,ATT
264652,B. Barcola,45679000.0,Training,ATT
221605,A. Jeremejeff,1766000.0,Training,ATT
262946,P. Harres,1299000.0,Training,ATT
219496,Simy,619900.0,Training,ATT
158232,S. Kalou,4663000.0,Training,ATT
271309,F. Ruiz Díaz,374500.0,Training,ATT
278908,D. Bąk,298250.0,Training,ATT
74058,M. Antunović,975000.0,Training,ATT
273894,B. Wittle,645250.0,Training,ATT
227796,C. Pulisic,50580800.0,Training,ATT
278022,C. Afoka,372500.0,Training,ATT
270983,Clayton,2521000.0,Training,ATT
275771,Igor Thiago,12475700.0,Training,ATT
279704,A. Vargas,849000.0,Training,ATT
245368,G. Yalçın,2057000.0,Training,ATT
274336,S. Özcü,1496000.0,Training,ATT
263604,S. Ben Seghir,1391350.0,Training,ATT
276324,T. Dago,952500.0,Training,ATT
277335,Z. Bengueddoudj,437500.0,Training,ATT
271615,W. Njie,275000.0,Training,ATT
260192,A. Hackford,597500.0,Training,ATT
260869,Dudu,1203000.0,Training,ATT
268568,B. Portugal,550500.0,Training,ATT
276611,H. Koch,445350.0,Training,ATT
70099,O. Sanderson,725000.0,Training,ATT
263228,L. Lobato,2732000.0,Training,ATT
279274,S. Vendaza,1480000.0,Training,ATT
268511,W. Cheddira,3704400.0,Training,ATT
270594,T. Walczak,230500.0,Training,ATT
274061,G. CapanniCF,549500.0,Training,ATT
233231,Jon Bautista,1396500.0,Training,ATT
189225,B. Fornaroli,479500.0,Training,ATT
243200,S. Mulattieri,3716000.0,Training,ATT
260942,D. Fofana,5208000.0,Training,ATT
274858,A. Wlk,550500.0,Training,ATT
273962,M. Soumano,1703000.0,Training,ATT
267830,N. Vujnović,1209000.0,Training,ATT
260407,E. Wahi,20880000.0,Training,ATT
236436,A. Bukva,126600.0,Training,ATT
263366,A. Ndour,1911000.0,Training,ATT
261634,M. Dangmo,200250.0,Training,ATT
274014,A. Oviedo,527250.0,Training,ATT
277054,J. Kalu,396000.0,Training,ATT
208808,Q. PromesCF,17290000.0,Training,ATT
261910,G. Sithole,302500.0,Training,ATT
277673,A. Priske,596750.0,Training,ATT
267701,N. Ferreira,1872950.0,Training,ATT
274216,B. Fischer,238300.0,Training,ATT
204276,T. Hemed,458000.0,Training,ATT
277581,Samu,16180000.0,Training,ATT
266319,Lee Jun Ho,179300.0,Training,ATT
243593,A. Laurienté,15698600.0,Training,ATT
276619,Rafael Navarro,1603000.0,Training,ATT
244685,M. Mouandilmadji,1724000.0,Training,ATT
271212,C. Schmidt,239700.0,Training,ATT
204838,R. Jiménez,3590000.0,Training,ATT
238545,F. Al Birekan,8702000.0,Training,ATT
275221,I. Aliyu,1600000.0,Training,ATT
260838,F. Al Garzae,130200.0,Training,ATT
261849,Telma Encarnação,91100.0,Training,ATT
279220,M. Müller,550000.0,Training,ATT
265687,Y. Lhéry,1109000.0,Training,ATT
75237,A. Wibowo,110200.0,Training,ATT
266199,Park Ho Min,190100.0,Training,ATT
273518,S. Garzón,241050.0,Training,ATT
277073,Andrea Gómez,724150.0,Training,ATT
271005,N. Prelec,1613000.0,Training,ATT
276942,S. Palmer-Houlden,549750.0,Training,ATT
268539,J. Gorman,189300.0,Training,ATT
244251,A. Turgeman,1203000.0,Training,ATT
262673,G. Furrer,748500.0,Training,ATT
263110,I. Baldé,1163700.0,Training,ATT
183706,M. Waghorn,286850.0,Training,ATT
263663,V. Moragrega,748500.0,Training,ATT
202744,J. Lukoki,897000.0,Training,ATT
273015,L. Ciccolini,507500.0,Training,ATT
274971,D. Ehimamiegho,110500.0,Training,ATT
279925,A. Hoxha,1699000.0,Training,ATT
270177,F. Micheau,1111900.0,Training,ATT
274699,S. Tzimas,3024000.0,Training,ATT
273528,L. Lespinasse,344750.0,Training,ATT
268729,F. Goure,1090000.0,Training,ATT
279172,A. González,774000.0,Training,ATT
262290,A. Lloyd,350000.0,Training,ATT
264266,F. Fofana,974750.0,Training,ATT
273530,M. Younis,361000.0,Training,ATT
187796,K. Dennis,165500.0,Training,ATT
223551,L. Gregory,377000.0,Training,ATT
261567,P. Cabel,445000.0,Training,ATT
273874,H. Kasimu,168400.0,Training,ATT
231616,E. Riis,2465000.0,Training,ATT
268886,B. Ihionvien,399000.0,Training,ATT
224540,E. Boateng,2242250.0,Training,ATT
251417,E. Hottmann,773000.0,Training,ATT
223816,J. Rodríguez,10435000.0,Training,ATT
276195,M. HannemannCF,294400.0,Training,ATT
25798,R. Santa Cruz,70300.0,Training,ATT
173608,Joselu,3845000.0,Training,ATT
268934,N. Bonfanti,2220000.0,Training,ATT
264530,A. Obhakhan,142800.0,Training,ATT
262063,K. IchimoriCF,139600.0,Training,ATT
188091,F. Gulbrandsen,1291000.0,Training,ATT
278314,T. Bloxham,481250.0,Training,ATT
245152,S. Giménez,24464900.0,Training,ATT
275871,A. Sulemani,208700.0,Training,ATT
268103,G. Arubi,178900.0,Training,ATT
268008,J. Gaspar,577000.0,Training,ATT
262637,N. Young-Coombes,799000.0,Training,ATT
279303,E. Vaquizo,1289000.0,Training,ATT
268483,P. Judd,586000.0,Training,ATT
228859,I. Lidberg,1877000.0,Training,ATT
235360,R. Ache,4018450.0,Training,ATT
239842,G. Giakoumakis,7456000.0,Training,ATT
267783,A. Simmelhack,618500.0,Training,ATT
275412,J. van Duiven,1714000.0,Training,ATT
278201,A. Al Masoud,275000.0,Training,ATT
217007,M. Thiam,3592000.0,Training,ATT
253019,M. Brunori,4021400.0,Training,ATT
260999,B. Parra,596250.0,Training,ATT
254653,M. Arezo,4085000.0,Training,ATT
262445,C. Bălan,601250.0,Training,ATT
183125,T. Deeney,287900.0,Training,ATT
266725,F. Londoño,1492000.0,Training,ATT
261553,H. Sandoval,550000.0,Training,ATT
239944,R. Taylor,1832000.0,Training,ATT
273624,T. Mansour,198250.0,Training,ATT
267880,E. BrienzaCF,147700.0,Training,ATT
261105,Jeon Byung Kwan,1300000.0,Training,ATT
262884,J. Rodwell-Grant,301750.0,Training,ATT
261181,M. Mamaní,594000.0,Training,ATT
187827,J. Alcaraz,36400.0,Training,ATT
275064,S. Guiu,201700.0,Training,ATT
261408,L. Hallett,172200.0,Training,ATT
239015,E. Dennis,2453000.0,Training,ATT
225951,D. Bouanga,20376800.0,Training,ATT
271227,D. Mubama,625250.0,Training,ATT
179947,Edgar,690500.0,Training,ATT
245437,A. Gaich,1522000.0,Training,ATT
271988,M. Toure,429250.0,Training,ATT
268080,C. Dogan,690500.0,Training,ATT
233388,O. Ožegović,1447450.0,Training,ATT
191677,Ahn Seong Nam,98800.0,Training,ATT
278602,M. Kirk,550000.0,Training,ATT
261622,M. Sherif,1403000.0,Training,ATT
246669,B. Saka,92673800.0,Training,ATT
271351,A. Franzolini,777500.0,Training,ATT
248841,P. Ayongo,594250.0,Training,ATT
278945,Marcos,851750.0,Training,ATT
264104,W. Goodwin,939500.0,Training,ATT
222634,I. Success,1899000.0,Training,ATT
270274,M. Shabalala,855950.0,Training,ATT
277636,R. Burnete,1058750.0,Training,ATT
265439,A. Gallo,748000.0,Training,ATT
277599,F. Distefano,1668450.0,Training,ATT
266630,A. Melniciuc,151700.0,Training,ATT
244793,T. Chorý,5419000.0,Training,ATT
219455,J. Calleri,5905000.0,Training,ATT
232432,L. Jović,21210000.0,Training,ATT
219672,A. Gero,575000.0,Training,ATT
271255,A. Abdulraouf,119900.0,Training,ATT
179972,E. Derdiyok,541800.0,Training,ATT
272543,C. Cotos,458250.0,Training,ATT
269491,C. Antoine,587500.0,Training,ATT
195859,D. Ings,3649000.0,Training,ATT
268736,S. Mazzocchi,1893000.0,Training,ATT
241850,M. Retegui,18315700.0,Training,ATT
263466,J. Botué,1601000.0,Training,ATT
262511,Jorge Aguirre,1689000.0,Training,ATT
183580,N. Petersen,1824750.0,Training,ATT
185068,J. Russell,909250.0,Training,ATT
266856,V. Bezerra,299250.0,Training,ATT
269297,K. N'Chobi,685750.0,Training,ATT
263101,K. Ehibhatiomhan,1300000.0,Training,ATT
277791,Z. Mugeese,550000.0,Training,ATT
278213,C. Gardner,241800.0,Training,ATT
232148,D. Sallói,1972000.0,Training,ATT
220708,B. Borrello,1405000.0,Training,ATT
226591,H. Preciado,5980000.0,Training,ATT
242467,D. Valdés,808000.0,Training,ATT
265793,L. Plange,891000.0,Training,ATT
269685,A. Al Bishi,180000.0,Training,ATT
267864,B. Zimmermann,974000.0,Training,ATT
271510,Fran López,324500.0,Training,ATT
246690,A. Bareiro,4516000.0,Training,ATT
238736,R. Dadashov,1208250.0,Training,ATT
264662,G. Singh,182600.0,Training,ATT
263334,H. Far,799750.0,Training,ATT
254247,M. Mohamed,6520000.0,Training,ATT
269030,Liu Guobao,137500.0,Training,ATT
238756,J. Larsen,12185000.0,Training,ATT
266368,T. Ablade,449250.0,Training,ATT
262371,C. Dundas,28500.0,Training,ATT
260406,K. Gordon,1075150.0,Training,ATT
275068,D. Andrés Castillo,823750.0,Training,ATT
236786,M. Terrier,18935000.0,Training,ATT
264482,D. Prosser,354900.0,Training,ATT
199254,João Pedro,1249750.0,Training,ATT
272786,W. DubaCF,356750.0,Training,ATT
274977,Marciano,1056250.0,Training,ATT
263601,R. Dinolis,852750.0,Training,ATT
251961,R. Philippe,2862000.0,Training,ATT
208451,R. Quaison,441000.0,Training,ATT
271699,Raúl Arias,526000.0,Training,ATT
265961,R. Borgella,767550.0,Training,ATT
264443,A. Camara,436200.0,Training,ATT
277512,C. Vickers,771250.0,Training,ATT
270940,F. Torsiello,644000.0,Training,ATT
263095,D. TomicCF,291700.0,Training,ATT
277038,P. Schie,300000.0,Training,ATT
262037,S. Paiva,888150.0,Training,ATT
265494,E. Valencia,525500.0,Training,ATT
193196,J. Kamghain,605500.0,Training,ATT
199439,M. Gregoritsch,10195000.0,Training,ATT
277510,M. Holte,424850.0,Training,ATT
162313,L. Moore,816000.0,Training,ATT
271384,D. Beljo,4897400.0,Training,ATT
261117,Lee Seok Gyu,106200.0,Training,ATT
267630,S. Surdanović,693250.0,Training,ATT
277924,S. Bellis,174000.0,Training,ATT
275439,K. Ortiz,898750.0,Training,ATT
198631,Rodri,839250.0,Training,ATT
258819,C. Olivera,4023000.0,Training,ATT
263669,Gilson TavaresCF,1900000.0,Training,ATT
262333,Y. Kallon,1492250.0,Training,ATT
201153,Morata,31032300.0,Training,ATT
276861,Jeffrey Papa,646750.0,Training,ATT
279919,D. Nandín,1794000.0,Training,ATT
265631,P. Kusztal,228700.0,Training,ATT
267473,S. Nwankwo,979500.0,Training,ATT
262678,D. Sokół,487500.0,Training,ATT
274741,C. Zambrano,526250.0,Training,ATT
277033,M. MangaCF,481500.0,Training,ATT
272056,Inma Gabarro,1269150.0,Training,ATT
273681,A. Piedrahita,1296000.0,Training,ATT
265499,R. Acuña,327850.0,Training,ATT
240317,Ž. Celar,2291300.0,Training,ATT
207732,Roger Martí,1186250.0,Training,ATT
263325,J. Hinds,250250.0,Training,ATT
220031,O. McBurnie,4211000.0,Training,ATT
268766,J. Wright,169700.0,Training,ATT
235462,E. Kangwa,1339000.0,Training,ATT
252037,Fábio Silva,8625000.0,Training,ATT
277860,T. King,202100.0,Training,ATT
269731,S. Nsimba,284150.0,Training,ATT
251651,L. Vázquez,2555000.0,Training,ATT
192123,C. Wood,10753000.0,Training,ATT
270207,F. Frías,975000.0,Training,ATT
277822,T. Stewart,2292200.0,Training,ATT
260922,C. Gomez,495300.0,Training,ATT
275043,A. Cerda,375500.0,Training,ATT
269299,S. da Silva,312700.0,Training,ATT
271409,Caropitche,543800.0,Training,ATT
237679,R. Kolo Muani,35935700.0,Training,ATT
271076,A. Racaj,274750.0,Training,ATT
265034,C. Wamser,462750.0,Training,ATT
268614,M. Dabro,1086000.0,Training,ATT
266586,L. Mafouta,1577000.0,Training,ATT
264273,H. Skogvold,645750.0,Training,ATT
208596,A. Belotti,10370000.0,Training,ATT
142707,L. López,69250.0,Training,ATT
252193,R. Ruiz Rodríguez,3172000.0,Training,ATT
266245,N. Irankunda,2964000.0,Training,ATT
277840,O. Gandelman,2831000.0,Training,ATT
263051,A. Cosgrave,322100.0,Training,ATT
264692,D. Strelec,1300000.0,Training,ATT
261724,Fu Shoushan,203500.0,Training,ATT
186200,F. Borini,3455000.0,Training,ATT
268760,F. Galuppini,1313500.0,Training,ATT
277742,Jeremy,585500.0,Training,ATT
264791,Slavy,899500.0,Training,ATT
274514,R. GuerrónB,878000.0,Training,ATT
277795,Deivid Washington,3297000.0,Training,ATT
261067,V. Conelli,749500.0,Training,ATT
275316,T. Alexandrou,189900.0,Training,ATT
278055,S. Lotjem,189300.0,Training,ATT
182996,Xiao Zhi,442750.0,Training,ATT
266235,L. Copado,1257000.0,Training,ATT
272001,M. Ramírez,19695000.0,Training,ATT
264890,J. Damnjanović,765000.0,Training,ATT
265830,S. Willock,171700.0,Training,ATT
260884,Júnior Brandão,921750.0,Training,ATT
268473,Y. Cohen,596500.0,Training,ATT
224520,R. Kent,5612200.0,Training,ATT
245095,L. González,780000.0,Training,ATT
271424,E. Varian,209200.0,Training,ATT
269510,V. Jurečka,2207500.0,Training,ATT
271684,U. Milovanović,1910000.0,Training,ATT
238460,R. Brewster,1468000.0,Training,ATT
279854,P. Casey,425000.0,Training,ATT
266927,F. Ihler,487000.0,Training,ATT
246230,M. Phaëton,1599000.0,Training,ATT
241536,M. Sarkaria,2412250.0,Training,ATT
262932,Henrique,1234000.0,Training,ATT
271604,A. Maroša,400000.0,Training,ATT
265659,M. Singh,94300.0,Training,ATT
277624,M. Borchers,371400.0,Training,ATT
271004,T. Geris,497400.0,Training,ATT
269357,N. Valente,1071500.0,Training,ATT
267766,H. Weckmann,505000.0,Training,ATT
206085,J. Murphy,6731500.0,Training,ATT
240833,Y. Moukoko,14000600.0,Training,ATT
270880,G. Cooper,782750.0,Training,ATT
271642,M. Pavkov,926000.0,Training,ATT
4609,V. Montella,1912200.0,Training,ATT
252590,Fer Niño,3110000.0,Training,ATT
240589,Miguel,4706450.0,Training,ATT
275764,M. Olsen,142000.0,Training,ATT
279322,P. Menderezo,879500.0,Training,ATT
274737,J. Sanguina,1302250.0,Training,ATT
268372,S. von Kogelsberg,864250.0,Training,ATT
264693,A. Perošević,399250.0,Training,ATT
277074,I. Muric,325000.0,Training,ATT
267571,B. Parada,525500.0,Training,ATT
266291,M. Pedroza,577250.0,Training,ATT
251229,K. Yeboah,2843000.0,Training,ATT
277985,M. Diarra,1100000.0,Training,ATT
263894,A. Al Haizan,275500.0,Training,ATT
228510,H. Hyseni,204050.0,Training,ATT
278964,A. Doicaru,561750.0,Training,ATT
276045,D. Otoya,575000.0,Training,ATT
231786,A. Šporar,2264000.0,Training,ATT
208675,T. Watt,558000.0,Training,ATT
272758,A. Prisco,375250.0,Training,ATT
270386,H. Minamino,327250.0,Training,ATT
264490,Noel,975000.0,Training,ATT
272651,T. Cannon,3142000.0,Training,ATT
247143,A. Vombergar,1826000.0,Training,ATT
263631,I. Hernández,749750.0,Training,ATT
268282,R. Damus,749250.0,Training,ATT
276754,G. Corona,1259250.0,Training,ATT
266616,Y. Sor,3044000.0,Training,ATT
279130,A. Camara,1019250.0,Training,ATT
276002,Muhamed DjamancaCF,321000.0,Training,ATT
267416,A. Medina,464500.0,Training,ATT
279474,A. Baallal,420850.0,Training,ATT
269647,S. Kobusiński,492750.0,Training,ATT
272214,K. N'Guessan,803400.0,Training,ATT
213955,S. Azmoun,17053500.0,Training,ATT
272870,Lucas Barcelos,1702000.0,Training,ATT
31432,D. Drogba,2035000.0,Training,ATT
265312,C. Boye-Hlorkah,1131000.0,Training,ATT
50294,S. Camara,364250.0,Training,ATT
243593,A. Laurienté,15698600.0,Training,ATT
277839,N. Krstović,8600000.0,Training,ATT
245228,F. Krüger,994250.0,Training,ATT
264012,S. Smith,13778500.0,Training,ATT
266905,Henrique Araújo,2721000.0,Training,ATT
49012,K. Kurányi,2541000.0,Training,ATT
279338,G. Verenas,2030000.0,Training,ATT
271978,Charles Ondo,373100.0,Training,ATT
268980,M. Hassan,173500.0,Training,ATT
261093,A. Cervantes,225250.0,Training,ATT
231745,L. Dimata,1697000.0,Training,ATT
264946,S. Bruun,5249600.0,Training,ATT
73398,Rômulo,2522000.0,Training,ATT
266838,A. Alonso,433500.0,Training,ATT
261837,Diana Silva,512850.0,Training,ATT
266888,T. Igarashi,302000.0,Training,ATT
266197,Kim Shin Jin,399550.0,Training,ATT
267300,M. Fishel,1925100.0,Training,ATT
251554,K. Phillips,969250.0,Training,ATT
264019,Ling Jie,399750.0,Training,ATT
246242,B. Dia,22620700.0,Training,ATT
273891,K. Chaban,529750.0,Training,ATT
271720,J. Siaj,112300.0,Training,ATT
277246,D. van Oorschot,524500.0,Training,ATT
247172,J. Durán,20390000.0,Training,ATT
70049,K. Mutandwa,1401000.0,Training,ATT
265816,J. Simms,180200.0,Training,ATT
230515,Vagnão Cadete,850500.0,Training,ATT
263153,J. Gómez,2030500.0,Training,ATT
242710,T. John-Jules,1281900.0,Training,ATT
270716,M. Kowalski,375500.0,Training,ATT
272668,A. El Ouazzani,2876000.0,Training,ATT
273610,A. Ferrari,1600000.0,Training,ATT
224330,N. Stefanelli,1192000.0,Training,ATT
238273,J. Marković,1578000.0,Training,ATT
230442,Jason Bardeira,14353400.0,Training,ATT
231836,J. Karlsson,8662100.0,Training,ATT
264697,M. Amoura,9363200.0,Training,ATT
277839,N. Krstović,8600000.0,Training,ATT
206104,S. Dursun,1296000.0,Training,ATT
965,N. VentolaLF,186750.0,Training,ATT
199451,W. Ben Yedder,23611750.0,Training,ATT
74372,G. Vandeplas,423250.0,Training,ATT
270292,G. Rukavina,1735000.0,Training,ATT
275157,J. Vizcarra,532800.0,Training,ATT
263891,T. De Barr,314800.0,Training,ATT
273129,J. Peinipil,499000.0,Training,ATT
274575,K. Köylü,314450.0,Training,ATT
274264,J. Niemiec,2077000.0,Training,ATT
239211,B. Moussiti-Oko,726750.0,Training,ATT
169996,E. Atar,1211000.0,Training,ATT
267911,Erik Rafael,900000.0,Training,ATT
271704,V. Blănuță,1301000.0,Training,ATT
267825,Tiago Orobó,1376000.0,Training,ATT
278142,M. Iličić,506250.0,Training,ATT
243127,J. Martin,275900.0,Training,ATT
241162,J. Paintsil,8656600.0,Training,ATT
278813,Marc Guiu,3327000.0,Training,ATT
274099,Paulinho,1167750.0,Training,ATT
264490,Noel,975000.0,Training,ATT
263834,Z. SiliniCF,299750.0,Training,ATT
276005,A. Curcio,288050.0,Training,ATT
262695,K. Śpiewak,822750.0,Training,ATT
219862,M. Borja,9270000.0,Training,ATT
269750,K. Farade,439750.0,Training,ATT
279254,L. Whitney,139300.0,Training,ATT
244176,D. Undav,26086800.0,Training,ATT
263991,Marcelo dos Santos,1088250.0,Training,ATT
199689,Á. Sepúlveda,1177000.0,Training,ATT
264143,R. Friday,294150.0,Training,ATT
221293,G. Martínez,1446000.0,Training,ATT
272453,Pablo Durán,538000.0,Training,ATT
251105,D. Joveljić,4736000.0,Training,ATT
225357,G. Sosa,133400.0,Training,ATT
220085,L. Waldschmidt,2160250.0,Training,ATT
262776,F. Lakenmacher,1001500.0,Training,ATT
270516,S. Spalluto,450250.0,Training,ATT
269853,Y. Lagha,1498000.0,Training,ATT
279305,I. Gazalezo,588250.0,Training,ATT
275714,E. Maurin,446000.0,Training,ATT
202857,K. Bellarabi,5746000.0,Training,ATT
263101,K. Ehibhatiomhan,1300000.0,Training,ATT
202652,R. Sterling,21850000.0,Training,ATT
267735,A. Sosa,749250.0,Training,ATT
198951,C. Bakambu,3477000.0,Training,ATT
236373,M. Konaté,1747000.0,Training,ATT
223710,V. Muriqi,19640700.0,Training,ATT
266181,J. Segura Bonilla,238300.0,Training,ATT
258834,G. Koutsias,1705000.0,Training,ATT
216497,M. Philipp,1825000.0,Training,ATT
263702,S. Adeniran,639500.0,Training,ATT
265641,G. Sosa,528000.0,Training,ATT
263885,G. Lemoine,496150.0,Training,ATT
274425,Lee Dae Gwang,180000.0,Training,ATT
262481,C. Hlistei,394050.0,Training,ATT
170733,Gervinho,2712000.0,Training,ATT
273708,Ó. Cruz,1299000.0,Training,ATT
235805,F. Chiesa,44886300.0,Training,ATT
262570,W. HerculesB,221300.0,Training,ATT
271263,R. Eyongo,394150.0,Training,ATT
270650,K. Okoniewski,395750.0,Training,ATT
268001,A. Noshe,275000.0,Training,ATT
233572,D. Udoh,919250.0,Training,ATT
263584,S. Baş,227900.0,Training,ATT
227557,M. Cassierra,4546000.0,Training,ATT
265735,Y. Agnero,550500.0,Training,ATT
260986,D. Egbo,326550.0,Training,ATT
235744,B. Thomas-Asante,2015000.0,Training,ATT
268302,A. Cook,1263150.0,Training,ATT
264427,J. Boselli,1899000.0,Training,ATT
269237,A. Kurtulan,714800.0,Training,ATT
263365,A. Martínez,1701000.0,Training,ATT
227527,Fábio Abreu,4774000.0,Training,ATT
264627,M. Delgadillo,302550.0,Training,ATT
261455,D. Yapi,640000.0,Training,ATT
279853,D. Scott,121700.0,Training,ATT
274018,Patryck Ferreira,767750.0,Training,ATT
227394,C. González,4260000.0,Training,ATT
271227,D. Mubama,625250.0,Training,ATT
274549,T. Sarıarslan,493750.0,Training,ATT
266483,Kim Hae Seung,116600.0,Training,ATT
276645,E. Rastoder,319650.0,Training,ATT
270138,M. Biondic,424000.0,Training,ATT
275167,J. Pérez Tica,748000.0,Training,ATT
278879,S. Castillo,774000.0,Training,ATT
267974,M. Meerdink,2077000.0,Training,ATT
215323,A. Sowe,1810000.0,Training,ATT
273983,D. Ávila,725000.0,Training,ATT
268606,F. Issaka,279500.0,Training,ATT
268259,N. Weiper,2114000.0,Training,ATT
270564,A. Asad,224600.0,Training,ATT
279804,J. Folleco,1068000.0,Training,ATT
253385,F. Viñas,5641000.0,Training,ATT
238873,P. Pellegri,1919150.0,Training,ATT
276598,M. Raggett,250750.0,Training,ATT
219654,Kiu,541600.0,Training,ATT
271258,D. Jean,1184000.0,Training,ATT
255860,Julio Martínez,900000.0,Training,ATT
256669,F. Moumbagna,6050000.0,Training,ATT
270749,L. Hallaert,775250.0,Training,ATT
264922,K. Kögel,1897100.0,Training,ATT
252082,C. Brym,1110250.0,Training,ATT
270826,C. FenningerCF,263700.0,Training,ATT
209331,M. Salah,85238000.0,Training,ATT
262131,M. Quinlan,104200.0,Training,ATT
271845,A. Bienz,979200.0,Training,ATT
274906,M. Chytil,6052000.0,Training,ATT
242291,K. Brünker,817750.0,Training,ATT
263053,F. Wilak,475750.0,Training,ATT
228941,André Silva,21545000.0,Training,ATT
226380,Hwang Hee Chan,11000000.0,Training,ATT
268724,K. Vaesen,2070000.0,Training,ATT
261605,J. Vilsaint,547000.0,Training,ATT
274169,A. Barduaga,832000.0,Training,ATT
266812,Y. Masukake,752150.0,Training,ATT
274008,B. Barja,615250.0,Training,ATT
269886,L. Chrubasik,446250.0,Training,ATT
274458,E. López,955500.0,Training,ATT
276394,A. Sağat,556250.0,Training,ATT
277353,J. Thomas,275500.0,Training,ATT
274574,N. Pierre,250000.0,Training,ATT
73007,L. Szabó,661000.0,Training,ATT
225021,J. Benítez,1159250.0,Training,ATT
195586,A. Finnbogason,146500.0,Training,ATT
271078,N. Bollado,146600.0,Training,ATT
229154,J. Kliment,514750.0,Training,ATT
228676,J. Dyche,105000.0,Training,ATT
269296,G. Durbant,918750.0,Training,ATT
184111,C. Benteke,3520000.0,Training,ATT
272938,L. BarciaCF,798250.0,Training,ATT
269453,J. Stefanon,497000.0,Training,ATT
276263,E. Sokler,1268750.0,Training,ATT
269020,T. Augustinus-Jensen,240250.0,Training,ATT
278249,L. Supyk,301000.0,Training,ATT
170252,A. Nicholls,252250.0,Training,ATT
276291,K. Schacht,318500.0,Training,ATT
262963,L. Meyer,398000.0,Training,ATT
273758,J. Enem,322500.0,Training,ATT
271440,A. Muhsin,474500.0,Training,ATT
240775,T. Smith,393500.0,Training,ATT
273587,D. Sadi,358000.0,Training,ATT
261891,Gao Jian,108900.0,Training,ATT
157698,M. Korzym,403550.0,Training,ATT
269433,H. Al Dubais,374500.0,Training,ATT
263775,Y. Salech,1089000.0,Training,ATT
271115,Z. Guinan,202000.0,Training,ATT
264249,T. Lake,725250.0,Training,ATT
209369,B. Turgott,778250.0,Training,ATT
274314,E. Merdiven,915000.0,Training,ATT
263124,M. Cabrera,1164250.0,Training,ATT
5860,E. Mpenza,833000.0,Training,ATT
261722,Deng DingxiangCF,233900.0,Training,ATT
271662,B. Arabuli,332250.0,Training,ATT
266316,Park Jun Beom,142400.0,Training,ATT
275423,A. Satriano,799750.0,Training,ATT
261175,U. Ramírez,443200.0,Training,ATT
228941,André Silva,21545000.0,Training,ATT
231447,D. Malen,36399300.0,Training,ATT
272655,A. Fesshaie,425250.0,Training,ATT
246467,A. Youssef,1051750.0,Training,ATT
3671,A. Mazzola,110150.0,Training,ATT
274529,J. Yépez,370500.0,Training,ATT
267981,E. McWoods,135450.0,Training,ATT
262513,Karrikaburu,1900000.0,Training,ATT
279364,M. Zagareda,518250.0,Training,ATT
274554,R. Brajković,929000.0,Training,ATT
8287,SavioLFCF,839000.0,Training,ATT
261944,Song Runtong,106900.0,Training,ATT
269540,E. Kurban,99300.0,Training,ATT
239799,B. House,1042000.0,Training,ATT
274205,J. Castro,631750.0,Training,ATT
260290,M. Pieringer,2949500.0,Training,ATT
262755,S. Ogbaidze,384250.0,Training,ATT
268059,J. Burke,599000.0,Training,ATT
